application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0007780,42,Kolkata,Salaried,4.4,321572.0,Owned,654.0,2,1,10714.0,14860.0,Personal Loan,109254.0,36,16.19,3851.0,0.5436,0.3397,0
INR0017446,43,Bengaluru,Salaried,11.7,375652.0,Rented,584.0,1,1,9904.0,23275.0,Consumer Durable,143452.0,36,18.42,5217.0,0.483,0.3819,0
INR0086795,42,Mumbai,Salaried,18.7,633854.0,Rented,675.0,0,0,6439.0,208058.0,Personal Loan,210380.0,48,15.98,5960.0,0.2347,0.3319,0
INR0042572,34,Tier 2/3,Salaried,7.8,810862.0,Rented,636.0,1,1,18885.0,107797.0,Two Wheeler,655663.0,36,16.2,23115.0,0.6216,0.8086,1
INR0031621,34,Mumbai,Self Employed,4.0,405344.0,Rented,560.0,0,1,6332.0,140775.0,Business Loan,292157.0,36,21.57,11093.0,0.5158,0.7208,0
INR0076683,26,Tier 2/3,Contract,0.6,548562.0,Rented,557.0,1,1,10950.0,75359.0,Personal Loan,202160.0,24,22.12,10499.0,0.4692,0.3685,1
INR0036509,51,Tier 2/3,Professional,26.4,470591.0,Rented,689.0,0,0,1618.0,91125.0,Two Wheeler,69547.0,24,14.15,3344.0,0.1265,0.1478,0
INR0033992,50,Pune,Salaried,33.5,2376582.0,Family Owned,770.0,0,0,17469.0,163388.0,Two Wheeler,179426.0,36,11.52,5919.0,0.1181,0.0755,0
INR0062106,29,Hyderabad,Salaried,0.0,417678.0,Family Owned,581.0,3,0,1934.0,56831.0,Consumer Durable,65187.0,12,19.05,6009.0,0.2282,0.1561,0
INR0025417,51,Hyderabad,Self Employed,26.8,6926030.0,Family Owned,856.0,0,0,74600.0,1060851.0,Personal Loan,3000000.0,12,8.0,260965.0,0.5814,0.4331,0
INR0039517,49,Tier 2/3,Salaried,20.8,244204.0,Family Owned,695.0,3,0,7367.0,9755.0,Personal Loan,459263.0,24,13.96,22042.0,1.25,1.8807,0
INR0070455,24,Tier 2/3,Salaried,7.0,264011.0,Owned,582.0,4,2,17973.0,29315.0,Consumer Durable,108205.0,60,20.63,2905.0,0.949,0.4099,1
INR0035114,46,Delhi NCR,Salaried,15.6,590241.0,Family Owned,648.0,1,0,3525.0,22497.0,Consumer Durable,111514.0,24,17.77,5555.0,0.1846,0.1889,0
INR0097949,55,Chennai,Contract,20.7,293743.0,Family Owned,776.0,0,0,4030.0,36909.0,Consumer Durable,42473.0,36,10.25,1375.0,0.2208,0.1446,0
INR0047415,29,Ahmedabad,Salaried,0.0,294054.0,Owned,655.0,3,1,8422.0,32657.0,Business Loan,119985.0,12,16.92,10939.0,0.7901,0.408,0
INR0043515,49,Delhi NCR,Salaried,17.7,1469338.0,Family Owned,622.0,1,0,32312.0,66781.0,Home Improvement,732168.0,36,16.18,25808.0,0.4747,0.4983,0
INR0047089,40,Kolkata,Salaried,7.5,572681.0,Family Owned,612.0,2,0,12034.0,49973.0,Consumer Durable,376363.0,36,18.57,13715.0,0.5395,0.6572,0
INR0048427,43,Bengaluru,Self Employed,15.6,367457.0,Family Owned,683.0,0,0,5476.0,45778.0,Two Wheeler,20454.0,12,12.92,1826.0,0.2385,0.0557,0
INR0048082,60,Kolkata,Salaried,33.2,1312017.0,Owned,793.0,2,0,9511.0,563894.0,Personal Loan,539153.0,24,10.13,24912.0,0.3148,0.4109,0
INR0063318,50,Mumbai,Professional,27.6,1681419.0,Family Owned,779.0,0,0,55135.0,72101.0,Home Improvement,180876.0,24,10.04,8349.0,0.4531,0.1076,0
INR0043282,30,Hyderabad,Professional,11.0,655035.0,Family Owned,635.0,1,0,15564.0,147228.0,Consumer Durable,176115.0,24,14.8,8523.0,0.4413,0.2689,0
INR0011178,25,Tier 2/3,Salaried,0.0,383986.0,Family Owned,481.0,1,5,24101.0,24957.0,Personal Loan,226882.0,12,27.18,21805.0,1.25,0.5909,1
INR0084347,51,Tier 2/3,Salaried,14.8,763649.0,Family Owned,753.0,0,0,25615.0,353159.0,Consumer Durable,49645.0,36,12.82,1668.0,0.4287,0.065,0
INR0004741,39,Delhi NCR,Contract,7.1,997569.0,Rented,660.0,0,0,7325.0,106026.0,Business Loan,469980.0,24,16.73,23176.0,0.3669,0.4711,0
INR0054550,50,Chennai,Salaried,26.9,423611.0,Rented,650.0,1,2,26219.0,49690.0,Consumer Durable,214095.0,12,16.27,19453.0,1.25,0.5054,0
INR0031886,43,Delhi NCR,Salaried,19.2,746602.0,Rented,666.0,0,0,21279.0,121595.0,Personal Loan,650416.0,24,11.68,30519.0,0.8325,0.8712,0
INR0091667,22,Kolkata,Salaried,0.0,206894.0,Rented,623.0,0,1,8457.0,36308.0,Consumer Durable,240996.0,18,15.47,15087.0,1.25,1.1648,0
INR0070866,36,Kolkata,Salaried,0.0,379707.0,Owned,618.0,2,0,600.0,9277.0,Personal Loan,75935.0,36,19.2,2791.0,0.1072,0.2,0
INR0045235,63,Kolkata,Salaried,35.2,622657.0,Rented,752.0,0,0,11201.0,66894.0,Home Improvement,145470.0,12,10.38,12815.0,0.4628,0.2336,0
INR0003894,39,Tier 2/3,Salaried,16.6,1107549.0,Rented,762.0,0,0,24037.0,43403.0,Personal Loan,326178.0,18,11.56,19825.0,0.4752,0.2945,0
INR0051355,35,Mumbai,Salaried,2.8,449362.0,Rented,652.0,0,0,10820.0,26820.0,Home Improvement,124451.0,36,16.7,4418.0,0.4069,0.277,0
INR0048646,32,Ahmedabad,Self Employed,4.7,,Owned,664.0,2,0,8976.0,198344.0,Personal Loan,524409.0,12,14.95,47320.0,0.6041,0.4689,0
INR0001576,28,Tier 2/3,Salaried,0.0,188620.0,Rented,594.0,0,1,5605.0,69907.0,Personal Loan,54289.0,36,19.36,2000.0,0.4838,0.2878,0
INR0087178,55,Ahmedabad,Contract,25.9,367376.0,Owned,606.0,0,1,22063.0,80047.0,Personal Loan,76631.0,36,15.96,2692.0,0.8086,0.2086,0
INR0030518,37,Delhi NCR,Salaried,4.0,418613.0,Owned,629.0,0,1,12481.0,160382.0,Consumer Durable,255495.0,24,17.45,12687.0,0.7215,0.6103,0
INR0039094,21,Bengaluru,Self Employed,0.0,407574.0,Family Owned,608.0,0,0,6896.0,21341.0,Home Improvement,180866.0,60,17.12,4507.0,0.3357,0.4438,0
INR0029177,65,Hyderabad,Salaried,34.8,576399.0,Family Owned,783.0,1,0,7882.0,112337.0,Personal Loan,229139.0,18,9.38,13697.0,0.4492,0.3975,0
INR0057097,38,Pune,Self Employed,24.4,798560.0,Rented,652.0,2,0,1749.0,34867.0,Home Improvement,74244.0,48,16.16,2110.0,0.058,0.093,0
INR0023958,55,Pune,Salaried,23.2,310161.0,Owned,756.0,0,0,15125.0,21386.0,Consumer Durable,149619.0,24,10.55,6942.0,0.8538,0.4824,0
INR0062432,45,Mumbai,Salaried,8.8,824650.0,Family Owned,717.0,1,0,24888.0,303530.0,Business Loan,394106.0,36,12.86,13252.0,0.555,0.4779,0
INR0069957,42,Tier 2/3,Salaried,12.6,236458.0,Rented,677.0,2,0,6778.0,18453.0,Two Wheeler,111818.0,48,13.73,3040.0,0.4983,0.4729,0
INR0021408,50,Chennai,Salaried,23.2,1013536.0,Family Owned,749.0,0,0,39148.0,89315.0,Home Improvement,117934.0,24,9.7,5426.0,0.5277,0.1164,0
INR0038069,44,Tier 2/3,Salaried,12.8,1228403.0,Owned,661.0,1,0,57516.0,137384.0,Personal Loan,109083.0,48,14.68,3018.0,0.5913,0.0888,1
INR0076136,30,Hyderabad,Contract,0.0,458035.0,Owned,550.0,1,2,18260.0,12329.0,Consumer Durable,46403.0,18,20.72,3021.0,0.5575,0.1013,1
INR0047886,62,Chennai,Salaried,29.1,443594.0,Rented,683.0,1,0,119.0,68340.0,Home Improvement,501997.0,24,15.6,24484.0,0.6655,1.1317,0
INR0050224,21,Delhi NCR,Salaried,0.0,628770.0,Owned,558.0,0,2,25935.0,45701.0,Personal Loan,51481.0,24,22.39,2681.0,0.5461,0.0819,1
INR0031033,45,Tier 2/3,Professional,13.5,617230.0,Owned,590.0,2,1,4822.0,62554.0,Home Improvement,402597.0,18,20.56,26181.0,0.6028,0.6523,1
INR0068972,64,Ahmedabad,Self Employed,34.8,342895.0,Family Owned,760.0,0,0,1901.0,21316.0,Home Improvement,35589.0,48,9.61,896.0,0.0979,0.1038,0
INR0020736,52,Ahmedabad,Professional,20.8,1158914.0,Family Owned,625.0,2,0,24222.0,219843.0,Business Loan,1418046.0,12,15.75,128492.0,1.25,1.2236,0
INR0066795,65,Tier 2/3,Salaried,40.0,663564.0,Family Owned,816.0,0,0,8384.0,108161.0,Consumer Durable,219323.0,60,8.33,4482.0,0.2327,0.3305,0
INR0066640,52,Mumbai,Salaried,24.0,499574.0,Owned,704.0,0,0,1690.0,19681.0,Home Improvement,194569.0,36,11.29,6397.0,0.1942,0.3895,0
INR0006435,37,Bengaluru,Salaried,11.9,977517.0,Family Owned,607.0,1,0,21811.0,46632.0,Two Wheeler,219618.0,36,16.67,7794.0,0.3634,0.2247,0
INR0080551,26,Bengaluru,Contract,0.0,796959.0,Owned,598.0,2,0,28129.0,133109.0,Personal Loan,338779.0,24,16.16,16613.0,0.6737,0.4251,0
INR0003742,24,Tier 2/3,Contract,0.0,1318857.0,Owned,739.0,0,0,10018.0,88922.0,Home Improvement,571311.0,18,9.59,34204.0,0.4024,0.4332,0
INR0031646,57,Chennai,Self Employed,24.9,585233.0,Family Owned,687.0,2,0,16743.0,129894.0,Home Improvement,260949.0,12,13.63,23384.0,0.8228,0.4459,0
INR0098811,24,Delhi NCR,Salaried,0.0,744792.0,Rented,554.0,3,3,38028.0,52896.0,Consumer Durable,306396.0,12,22.08,28689.0,1.0749,0.4114,1
INR0005872,33,Mumbai,Salaried,7.2,522267.0,Owned,674.0,2,0,11467.0,29292.0,Personal Loan,144051.0,60,14.64,3400.0,0.3416,0.2758,0
INR0011739,40,Ahmedabad,Salaried,5.2,702825.0,Owned,686.0,0,0,15760.0,75853.0,Business Loan,121350.0,60,13.1,2768.0,0.3163,0.1727,0
INR0074375,54,Tier 2/3,Self Employed,30.4,229917.0,Family Owned,658.0,1,1,3290.0,10420.0,Personal Loan,94154.0,24,16.63,4638.0,0.4138,0.4095,1
INR0054705,55,Tier 2/3,Salaried,20.9,203261.0,Rented,598.0,1,3,8243.0,8409.0,Two Wheeler,53510.0,18,21.66,3508.0,0.6938,0.2633,1
INR0094484,62,Mumbai,Salaried,26.4,306022.0,Rented,739.0,0,0,3216.0,11049.0,Personal Loan,44331.0,12,9.97,3897.0,0.2789,0.1449,0
INR0084014,30,Kolkata,Salaried,0.0,422436.0,Rented,594.0,1,1,8376.0,42774.0,Two Wheeler,72935.0,36,19.13,2678.0,0.314,0.1727,0
INR0035258,59,Bengaluru,Salaried,32.4,2095556.0,Family Owned,789.0,2,0,49987.0,69295.0,Personal Loan,374812.0,24,10.9,17452.0,0.3862,0.1789,0
INR0037470,47,Delhi NCR,Salaried,19.0,1169336.0,Rented,663.0,0,0,20125.0,125113.0,Consumer Durable,240999.0,24,14.32,11607.0,0.3256,0.2061,0
INR0091688,61,Delhi NCR,Salaried,29.2,812073.0,Owned,674.0,1,1,7816.0,124031.0,Personal Loan,390502.0,24,12.29,18436.0,0.3879,0.4809,0
INR0012942,64,Pune,Salaried,40.0,527377.0,Owned,780.0,1,0,13258.0,240923.0,Two Wheeler,201393.0,12,10.07,17712.0,0.7047,0.3819,0
INR0020539,51,Mumbai,Salaried,27.3,545926.0,Rented,724.0,1,0,6519.0,52967.0,Business Loan,168206.0,24,12.85,7985.0,0.3188,0.3081,0
INR0083834,45,Delhi NCR,Salaried,12.1,1356397.0,Owned,620.0,1,1,27359.0,29825.0,Personal Loan,708611.0,24,15.61,34562.0,0.5478,0.5224,0
INR0008999,59,Pune,Salaried,26.8,1243100.0,Family Owned,816.0,0,0,14079.0,,Personal Loan,230050.0,24,8.0,10405.0,0.2363,0.1851,0
INR0037817,65,Delhi NCR,Self Employed,37.9,1407567.0,Owned,745.0,0,0,27851.0,273937.0,Business Loan,879395.0,60,9.76,18581.0,0.3959,0.6248,0
INR0090973,34,Pune,Salaried,0.4,535729.0,Owned,568.0,0,2,23191.0,342794.0,Home Improvement,270431.0,48,18.36,7995.0,0.6985,0.5048,0
INR0019466,59,Delhi NCR,Professional,23.3,550494.0,Rented,741.0,1,0,19526.0,98909.0,Personal Loan,302826.0,24,11.17,14138.0,0.7338,0.5501,0
INR0017591,61,Hyderabad,Salaried,37.7,1876553.0,Family Owned,684.0,0,0,36850.0,488206.0,Personal Loan,187268.0,36,13.24,6331.0,0.2761,0.0998,0
INR0027049,47,Bengaluru,Salaried,17.6,441032.0,Rented,562.0,0,3,17811.0,20298.0,Business Loan,134804.0,24,20.87,6918.0,0.6729,0.3057,0
INR0002919,36,Ahmedabad,Salaried,6.8,297786.0,Rented,605.0,2,0,2167.0,31179.0,Home Improvement,93864.0,60,18.6,2414.0,0.1846,0.3152,0
INR0041466,57,Hyderabad,Salaried,26.4,955360.0,Rented,746.0,0,1,9000.0,37125.0,Two Wheeler,41719.0,36,13.89,1424.0,0.1309,0.0437,0
INR0077251,34,Tier 2/3,Self Employed,5.8,3222421.0,Owned,666.0,0,0,21844.0,870375.0,Two Wheeler,685287.0,24,13.97,32892.0,0.2038,0.2127,0
INR0062510,39,Hyderabad,Contract,12.1,171001.0,Family Owned,615.0,0,0,538.0,126927.0,Consumer Durable,35120.0,18,16.33,2213.0,0.193,0.2054,0
INR0062467,37,Delhi NCR,Professional,11.6,399803.0,Family Owned,576.0,4,0,5517.0,30075.0,Consumer Durable,127788.0,36,19.56,4721.0,0.3073,0.3196,1
INR0049691,49,Delhi NCR,Salaried,23.1,1172863.0,Family Owned,693.0,0,0,38845.0,213469.0,Personal Loan,226148.0,24,13.06,10758.0,0.5075,0.1928,0
INR0074951,58,Bengaluru,Salaried,32.4,765372.0,Rented,793.0,0,0,6830.0,98739.0,Two Wheeler,87043.0,36,11.07,2853.0,0.1518,0.1137,0
INR0047442,21,Chennai,Salaried,0.0,173523.0,Owned,578.0,2,0,2936.0,12464.0,Consumer Durable,39799.0,18,18.26,2544.0,0.379,0.2294,1
INR0024363,23,Mumbai,Salaried,0.0,1641631.0,Owned,641.0,2,2,44055.0,81403.0,Consumer Durable,298531.0,36,17.65,10740.0,0.4005,0.1819,0
INR0021489,51,Tier 2/3,Salaried,21.9,745312.0,Rented,707.0,1,0,9476.0,49024.0,Home Improvement,451977.0,18,13.68,27916.0,0.602,0.6064,0
INR0042479,32,Mumbai,Salaried,1.3,1647789.0,Owned,613.0,0,0,11232.0,799261.0,Consumer Durable,244410.0,18,17.97,15591.0,0.1953,0.1483,0
INR0024484,35,Bengaluru,Salaried,9.7,1800293.0,Owned,685.0,0,0,6519.0,270295.0,Personal Loan,968600.0,12,14.83,87347.0,0.6257,0.538,0
INR0064531,28,Kolkata,Salaried,0.0,988193.0,Rented,623.0,2,0,30476.0,235523.0,Two Wheeler,157485.0,60,14.41,3698.0,0.415,0.1594,0
INR0049064,48,Tier 2/3,Professional,13.7,557355.0,Family Owned,653.0,0,0,18050.0,71485.0,Business Loan,144666.0,18,13.89,8950.0,0.5813,0.2596,0
INR0064640,47,Chennai,Self Employed,24.3,398525.0,Owned,627.0,1,1,9214.0,229809.0,Two Wheeler,25803.0,12,18.08,2367.0,0.3487,0.0647,0
INR0032428,32,Bengaluru,Salaried,4.1,1343093.0,Rented,611.0,3,0,1462.0,160200.0,Home Improvement,528924.0,60,15.31,12668.0,0.1262,0.3938,0
INR0074001,40,Pune,Salaried,4.3,1147376.0,Rented,571.0,1,0,4795.0,75553.0,Personal Loan,518216.0,24,17.29,25693.0,0.3189,0.4517,0
INR0058018,48,Ahmedabad,Contract,14.0,1147915.0,Rented,640.0,1,1,29362.0,67289.0,Personal Loan,315149.0,24,17.38,15639.0,0.4704,0.2745,0
INR0059194,43,Hyderabad,Self Employed,19.7,2072522.0,Rented,727.0,0,0,99783.0,293526.0,Personal Loan,377922.0,60,12.16,8438.0,0.6266,0.1823,0
INR0021939,43,Hyderabad,Self Employed,10.2,604286.0,Rented,736.0,1,0,10447.0,45953.0,Personal Loan,120011.0,36,9.65,3853.0,0.284,0.1986,0
INR0020762,22,Delhi NCR,Salaried,0.0,454365.0,Rented,557.0,2,2,11943.0,49994.0,Personal Loan,123209.0,12,22.55,11564.0,0.6208,0.2712,1
INR0054385,64,Delhi NCR,Salaried,36.9,581241.0,Owned,691.0,1,0,10230.0,87606.0,Personal Loan,173071.0,18,12.63,10605.0,0.4302,0.2978,0
INR0085205,24,Kolkata,Salaried,0.0,1521322.0,Rented,574.0,4,2,34231.0,438137.0,Personal Loan,484424.0,24,22.13,25162.0,0.4685,0.3184,0
INR0050965,26,Chennai,Salaried,0.0,1106419.0,Family Owned,635.0,1,2,18941.0,9668.0,Two Wheeler,102889.0,36,17.54,3696.0,0.2455,0.093,0
INR0052649,55,Delhi NCR,Professional,27.1,904807.0,Owned,787.0,0,0,38232.0,97802.0,Personal Loan,177395.0,36,8.38,5590.0,0.5812,0.1961,0
INR0071090,29,Kolkata,Salaried,3.9,593224.0,Owned,568.0,2,2,27821.0,21368.0,Consumer Durable,126984.0,12,22.48,11914.0,0.8038,0.2141,1
INR0087006,39,Chennai,Self Employed,3.8,658850.0,Owned,610.0,2,1,22828.0,22036.0,Consumer Durable,104081.0,36,19.83,3859.0,0.4861,0.158,0
INR0059292,56,Delhi NCR,Professional,22.3,1013899.0,Rented,625.0,4,0,7094.0,208424.0,Personal Loan,326695.0,24,18.42,16377.0,0.2778,0.3222,0
INR0009256,38,Hyderabad,Self Employed,10.8,496001.0,Rented,552.0,5,1,15913.0,162103.0,Two Wheeler,76743.0,48,22.14,2424.0,0.4436,0.1547,0
INR0059716,47,Tier 2/3,Professional,15.5,514910.0,Owned,794.0,0,1,10021.0,37367.0,Two Wheeler,171865.0,24,9.88,7921.0,0.4181,0.3338,0
INR0023109,37,Mumbai,Professional,3.5,2287899.0,Owned,586.0,0,2,68967.0,448418.0,Business Loan,386186.0,24,20.04,19662.0,0.4649,0.1688,0
INR0035435,49,Pune,Salaried,15.6,1552983.0,Family Owned,778.0,0,0,2710.0,229781.0,Two Wheeler,261566.0,60,9.84,5538.0,0.0637,0.1684,0
INR0008352,24,Tier 2/3,Self Employed,0.0,223602.0,Family Owned,649.0,1,0,9294.0,17358.0,Home Improvement,142912.0,24,15.75,6980.0,0.8734,0.6391,0
INR0028078,48,Tier 2/3,Salaried,17.0,404144.0,Family Owned,657.0,0,0,5569.0,13012.0,Personal Loan,209230.0,24,14.87,10132.0,0.4662,0.5177,0
INR0012151,23,Tier 2/3,Self Employed,0.0,1213778.0,Owned,720.0,0,0,19755.0,231106.0,Personal Loan,468172.0,60,11.54,10307.0,0.2972,0.3857,0
INR0094898,47,Ahmedabad,Professional,21.2,524284.0,Rented,688.0,1,0,11048.0,73596.0,Two Wheeler,89264.0,12,14.37,8031.0,0.4367,0.1703,0
INR0020477,49,Ahmedabad,Salaried,19.4,774530.0,Rented,644.0,0,1,50150.0,137472.0,Personal Loan,230082.0,24,16.69,11342.0,0.9527,0.2971,0
INR0009259,45,Chennai,Self Employed,12.1,1264095.0,Family Owned,638.0,1,1,23680.0,199523.0,Two Wheeler,334751.0,12,16.13,30393.0,0.5133,0.2648,0
INR0031068,55,Delhi NCR,Salaried,22.5,786536.0,Rented,716.0,1,0,743.0,77006.0,Personal Loan,321071.0,48,12.35,8510.0,0.1412,0.4082,0
INR0066505,58,Ahmedabad,Salaried,25.6,1007756.0,Rented,750.0,2,0,18960.0,174703.0,Consumer Durable,513207.0,24,12.25,24218.0,0.5141,0.5093,0
INR0090409,27,Kolkata,Salaried,0.5,894600.0,Rented,713.0,0,0,16994.0,,Consumer Durable,187625.0,48,10.51,4804.0,0.2924,0.2097,0
INR0058612,46,Tier 2/3,Salaried,6.4,463291.0,Owned,577.0,1,1,10242.0,60164.0,Two Wheeler,90096.0,60,19.68,2371.0,0.3267,0.1945,0
INR0076499,48,Kolkata,Salaried,21.5,440410.0,Owned,656.0,1,1,15018.0,98931.0,Home Improvement,248017.0,12,14.98,22383.0,1.0191,0.5632,0
INR0084378,30,Bengaluru,Salaried,5.8,2422986.0,Rented,723.0,0,0,89414.0,544873.0,Two Wheeler,1190277.0,36,12.86,40027.0,0.6411,0.4912,0
INR0052083,52,Mumbai,Salaried,17.7,487934.0,Owned,721.0,0,0,1630.0,42665.0,Personal Loan,64818.0,12,14.05,5821.0,0.1832,0.1328,0
INR0022073,59,Kolkata,Self Employed,40.0,1896595.0,Rented,778.0,0,0,32092.0,377201.0,Two Wheeler,77752.0,24,10.4,3602.0,0.2258,0.041,0
INR0030280,63,Ahmedabad,Salaried,38.1,883621.0,Family Owned,820.0,1,0,16126.0,57070.0,Consumer Durable,161917.0,36,8.55,5115.0,0.2885,0.1832,0
INR0035578,32,Mumbai,Salaried,10.8,485417.0,Rented,607.0,3,1,11622.0,69718.0,Consumer Durable,121199.0,60,20.1,3218.0,0.3669,0.2497,0
INR0076614,50,Pune,Salaried,25.8,1988824.0,Owned,761.0,1,0,5922.0,325591.0,Home Improvement,1171960.0,24,11.92,55126.0,0.3683,0.5893,0
INR0007466,34,Delhi NCR,Professional,1.3,633578.0,Rented,590.0,1,1,10780.0,16454.0,Consumer Durable,1153389.0,24,18.65,57944.0,1.25,1.8204,0
INR0004903,62,Tier 2/3,Self Employed,37.0,432068.0,Owned,878.0,0,0,1802.0,105332.0,Business Loan,138832.0,18,8.0,8211.0,0.2781,0.3213,0
INR0098688,62,Kolkata,Salaried,36.1,737918.0,Family Owned,831.0,0,0,6362.0,116761.0,Two Wheeler,84181.0,36,8.53,2658.0,0.1467,0.1141,0
INR0002491,24,Chennai,Salaried,0.0,219027.0,Rented,577.0,1,3,10181.0,30650.0,Home Improvement,51298.0,12,22.9,4823.0,0.822,0.2342,1
INR0091916,27,Kolkata,Salaried,0.0,2066844.0,Rented,611.0,2,1,17200.0,245399.0,Two Wheeler,558427.0,36,17.87,20151.0,0.2169,0.2702,0
INR0048766,28,Chennai,Self Employed,4.1,503638.0,Family Owned,579.0,1,1,15976.0,81987.0,Business Loan,179268.0,12,18.97,16518.0,0.7742,0.3559,0
INR0075633,39,Tier 2/3,Self Employed,17.7,578388.0,Rented,704.0,0,0,11533.0,281010.0,Personal Loan,104500.0,24,12.5,4944.0,0.3419,0.1807,0
INR0067916,21,Ahmedabad,Salaried,0.0,572329.0,Rented,571.0,1,3,13785.0,18094.0,Home Improvement,427667.0,36,22.21,16379.0,0.6325,0.7472,1
INR0007751,59,Delhi NCR,Professional,31.5,402362.0,Rented,737.0,0,0,20453.0,41461.0,Personal Loan,194730.0,12,10.73,17186.0,1.1225,0.484,0
INR0090443,22,Tier 2/3,Self Employed,5.4,589698.0,Owned,639.0,1,0,22781.0,38330.0,Two Wheeler,44209.0,60,16.11,1078.0,0.4855,0.075,0
INR0089584,44,Tier 2/3,Salaried,5.5,379951.0,Family Owned,680.0,3,0,1126.0,12889.0,Business Loan,57567.0,24,16.34,2828.0,0.1249,0.1515,0
INR0024546,25,Delhi NCR,Salaried,0.0,219845.0,Owned,640.0,1,1,5013.0,15122.0,Two Wheeler,142670.0,60,18.3,3646.0,0.4726,0.649,0
INR0077733,62,Pune,Salaried,32.3,548497.0,Rented,666.0,0,1,8434.0,34838.0,Consumer Durable,106860.0,12,14.08,9599.0,0.3945,0.1948,0
INR0094260,64,Tier 2/3,Salaried,40.0,485071.0,Owned,833.0,1,0,12597.0,31651.0,Two Wheeler,161531.0,36,8.0,5062.0,0.4368,0.333,0
INR0047626,24,Mumbai,Self Employed,0.0,523732.0,Family Owned,620.0,0,0,12142.0,30087.0,Business Loan,391206.0,24,15.44,19050.0,0.7147,0.747,0
INR0088958,60,Bengaluru,Salaried,33.5,570433.0,Owned,778.0,0,0,1291.0,76266.0,Business Loan,248485.0,36,8.89,7889.0,0.1931,0.4356,0
INR0006189,50,Pune,Self Employed,22.2,1140550.0,Owned,679.0,2,0,9474.0,199220.0,Personal Loan,220509.0,24,13.6,10546.0,0.2106,0.1933,0
INR0095199,46,Tier 2/3,Salaried,17.5,1103443.0,Owned,814.0,0,0,5505.0,14102.0,Consumer Durable,714371.0,60,10.42,15326.0,0.2265,0.6474,0
INR0006629,30,Ahmedabad,Salaried,0.0,792672.0,Family Owned,526.0,5,2,9179.0,99486.0,Personal Loan,294175.0,48,23.82,9562.0,0.2837,0.3711,1
INR0018264,41,Chennai,Self Employed,8.5,667063.0,Rented,632.0,0,0,14732.0,31759.0,Business Loan,193694.0,60,17.77,4895.0,0.3531,0.2904,0
INR0080308,43,Bengaluru,Salaried,7.8,521976.0,Owned,614.0,0,1,3441.0,18875.0,Two Wheeler,40625.0,12,17.25,3710.0,0.1644,0.0778,0
INR0048475,36,Tier 2/3,Professional,12.2,588743.0,Rented,612.0,1,1,30018.0,20647.0,Personal Loan,339056.0,24,18.07,16938.0,0.9571,0.5759,0
INR0056124,65,Hyderabad,Professional,32.0,478835.0,Owned,685.0,1,0,7062.0,59978.0,Consumer Durable,120580.0,18,13.67,7447.0,0.3636,0.2518,0
INR0096146,44,Bengaluru,Salaried,15.0,1178631.0,Rented,768.0,0,0,30571.0,147652.0,Personal Loan,462206.0,36,9.97,14907.0,0.463,0.3922,0
INR0095001,22,Kolkata,Professional,0.0,590674.0,Family Owned,629.0,4,1,21635.0,68834.0,Home Improvement,403678.0,60,16.79,9987.0,0.6424,0.6834,0
INR0063356,64,Hyderabad,Self Employed,32.6,582740.0,Rented,784.0,0,0,8727.0,62227.0,Personal Loan,221714.0,48,10.52,5679.0,0.2966,0.3805,0
INR0038957,56,Tier 2/3,Salaried,22.6,386859.0,Rented,758.0,0,0,253.0,651191.0,Personal Loan,21027.0,24,8.21,953.0,0.0374,0.0544,0
INR0066553,42,Tier 2/3,Salaried,13.7,193631.0,Family Owned,664.0,1,0,4342.0,43506.0,Personal Loan,82169.0,24,17.54,4084.0,0.5222,0.4244,0
INR0037451,55,Tier 2/3,Salaried,31.5,310600.0,Rented,697.0,0,1,4481.0,86238.0,Two Wheeler,20000.0,12,14.75,1803.0,0.2428,0.0644,0
INR0006095,62,Bengaluru,Self Employed,27.4,678517.0,Family Owned,689.0,0,0,4419.0,23497.0,Personal Loan,61711.0,24,12.72,2926.0,0.1299,0.0909,0
INR0008933,26,Tier 2/3,Self Employed,0.0,120000.0,Family Owned,540.0,1,1,2915.0,12940.0,Personal Loan,20000.0,60,21.52,547.0,0.3462,0.1667,0
INR0073188,26,Ahmedabad,Self Employed,3.9,1489074.0,Rented,669.0,0,1,29673.0,164466.0,Two Wheeler,310613.0,12,15.76,28147.0,0.4659,0.2086,0
INR0094467,64,Mumbai,Salaried,37.1,1788396.0,Rented,726.0,0,0,60715.0,411260.0,Personal Loan,554526.0,36,11.88,18387.0,0.5308,0.3101,0
INR0018289,51,Tier 2/3,Salaried,22.5,310661.0,Owned,671.0,0,0,9332.0,13695.0,Business Loan,326249.0,60,14.82,7731.0,0.6591,1.0502,0
INR0018453,27,Tier 2/3,Salaried,3.5,,Family Owned,569.0,2,1,7415.0,125213.0,Personal Loan,116934.0,36,21.48,4434.0,0.5762,0.4739,1
INR0017409,57,Kolkata,Self Employed,30.9,1150672.0,Rented,761.0,0,0,28648.0,82164.0,Home Improvement,678482.0,24,10.11,31343.0,0.6256,0.5896,0
