application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0016769,38,Delhi NCR,Salaried,17.3,173087.0,Owned,,4,2,7627.0,33820.0,Consumer Durable,115929.0,48,21.73,3636.0,0.7808,0.6698,1
INR0016770,22,Tier 2/3,Salaried,0.0,276296.0,Family Owned,647.0,0,0,13607.0,49511.0,Two Wheeler,103042.0,24,13.23,4910.0,0.8042,0.3729,0
INR0016771,32,Tier 2/3,Salaried,5.2,509691.0,Family Owned,459.0,0,2,7593.0,47435.0,Personal Loan,81005.0,24,26.61,4389.0,0.2821,0.1589,0
INR0016772,51,Tier 2/3,Salaried,25.9,1080246.0,Family Owned,666.0,0,0,30753.0,55915.0,Two Wheeler,263384.0,36,16.0,9260.0,0.4445,0.2438,0
INR0016773,45,Delhi NCR,Salaried,16.5,458105.0,Family Owned,666.0,3,0,4073.0,10785.0,Personal Loan,48557.0,36,15.63,1698.0,0.1512,0.106,0
INR0016774,48,Hyderabad,Salaried,19.0,429236.0,Family Owned,629.0,0,0,7677.0,32377.0,Home Improvement,105305.0,12,15.15,9512.0,0.4806,0.2453,0
INR0016775,55,Tier 2/3,Self Employed,29.6,563819.0,Rented,634.0,2,2,8543.0,120159.0,Business Loan,237064.0,48,19.8,7189.0,0.3348,0.4205,0
INR0016776,60,Ahmedabad,Salaried,22.4,1700700.0,Family Owned,702.0,0,0,28520.0,269458.0,Consumer Durable,434346.0,36,10.25,14066.0,0.3005,0.2554,0
INR0016777,55,Chennai,Self Employed,32.4,516753.0,Family Owned,747.0,1,0,6481.0,194065.0,Consumer Durable,227738.0,24,11.42,10659.0,0.398,0.4407,0
INR0016778,49,Hyderabad,Self Employed,16.4,321045.0,Owned,687.0,0,0,17384.0,,Consumer Durable,47977.0,24,12.9,2279.0,0.735,0.1494,0
INR0016779,46,Mumbai,Salaried,27.3,1236456.0,Owned,747.0,0,0,59777.0,50140.0,Home Improvement,202996.0,24,12.82,9634.0,0.6736,0.1642,0
INR0016780,54,Pune,Salaried,26.4,538472.0,Owned,783.0,0,0,6127.0,105640.0,Consumer Durable,419286.0,18,9.3,25047.0,0.6947,0.7787,0
INR0016781,21,Tier 2/3,Salaried,0.0,414492.0,Owned,586.0,1,2,6664.0,73423.0,Business Loan,348649.0,48,17.69,10186.0,0.4878,0.8411,0
INR0016782,34,Mumbai,Salaried,9.9,1077546.0,Family Owned,536.0,0,2,30555.0,41346.0,Personal Loan,369816.0,60,22.08,10231.0,0.4542,0.3432,0
INR0016783,31,Delhi NCR,Salaried,0.0,705213.0,Owned,626.0,0,0,15099.0,27859.0,Personal Loan,92838.0,24,16.89,4585.0,0.335,0.1316,0
INR0016784,48,Hyderabad,Salaried,20.5,2449646.0,Rented,730.0,1,0,45537.0,554129.0,Business Loan,1177871.0,12,10.83,104007.0,0.7326,0.4808,0
INR0016785,29,Hyderabad,Self Employed,0.0,902223.0,Owned,656.0,0,0,17443.0,84251.0,Personal Loan,873213.0,24,14.59,42171.0,0.7929,0.9678,0
INR0016786,53,Bengaluru,Salaried,26.9,886840.0,Owned,709.0,0,0,18173.0,256665.0,Consumer Durable,291663.0,60,13.42,6699.0,0.3365,0.3289,0
INR0016787,54,Mumbai,Professional,24.6,1368224.0,Family Owned,714.0,0,0,17192.0,269901.0,Personal Loan,624343.0,48,13.84,17009.0,0.3,0.4563,0
INR0016788,35,Kolkata,Salaried,7.7,577864.0,Rented,682.0,0,0,8713.0,52015.0,Personal Loan,31160.0,36,13.67,1060.0,0.2029,0.0539,0
INR0016789,65,Delhi NCR,Salaried,27.5,719193.0,Rented,806.0,1,0,7276.0,67009.0,Two Wheeler,46031.0,24,8.48,2092.0,0.1563,0.064,0
INR0016790,47,Pune,Salaried,14.0,693333.0,Family Owned,673.0,1,0,7533.0,119214.0,Consumer Durable,110971.0,12,12.84,9903.0,0.3018,0.1601,0
INR0016791,38,Hyderabad,Salaried,7.6,570828.0,Rented,603.0,3,2,11897.0,114516.0,Business Loan,129793.0,18,19.48,8373.0,0.4261,0.2274,0
INR0016792,28,Chennai,Salaried,5.2,311577.0,Rented,643.0,0,2,5422.0,10588.0,Business Loan,238309.0,36,16.05,8384.0,0.5317,0.7648,0
INR0016793,56,Pune,Salaried,36.1,673375.0,Rented,686.0,1,0,18383.0,256666.0,Personal Loan,187089.0,12,12.02,16625.0,0.6239,0.2778,0
INR0016794,36,Ahmedabad,Salaried,0.6,982545.0,Rented,570.0,3,1,22069.0,77591.0,Personal Loan,621479.0,48,20.86,19197.0,0.504,0.6325,0
INR0016795,46,Pune,Self Employed,13.7,912972.0,Owned,734.0,0,0,8568.0,389315.0,Personal Loan,121635.0,18,11.31,7379.0,0.2096,0.1332,0
INR0016796,45,Hyderabad,Professional,17.5,3034425.0,Rented,763.0,0,0,115422.0,221268.0,Personal Loan,526386.0,48,12.04,13872.0,0.5113,0.1735,0
INR0016797,48,Chennai,Self Employed,20.2,676802.0,Family Owned,610.0,1,0,3478.0,53180.0,Consumer Durable,1195922.0,12,17.71,109478.0,1.25,1.767,0
INR0016798,28,Chennai,Self Employed,0.0,672710.0,Owned,674.0,2,0,11157.0,172329.0,Business Loan,393080.0,36,13.77,13391.0,0.4379,0.5843,0
INR0016799,54,Hyderabad,Salaried,16.4,407864.0,Owned,652.0,1,0,4039.0,29119.0,Personal Loan,91746.0,36,15.99,3225.0,0.2137,0.2249,0
INR0016800,40,Chennai,Salaried,14.0,636930.0,Owned,652.0,0,0,10270.0,28788.0,Two Wheeler,65037.0,36,14.35,2234.0,0.2356,0.1021,0
INR0016801,54,Chennai,Professional,21.3,820257.0,Rented,658.0,2,0,44893.0,135676.0,Consumer Durable,250047.0,24,16.26,12274.0,0.8363,0.3048,0
INR0016802,48,Delhi NCR,Salaried,17.6,6503558.0,Rented,785.0,0,0,28372.0,,Business Loan,3000000.0,48,11.71,78573.0,0.1973,0.4613,0
INR0016803,29,Kolkata,Salaried,2.6,440215.0,Owned,607.0,0,1,4078.0,83986.0,Consumer Durable,71565.0,12,18.73,6586.0,0.2907,0.1626,0
INR0016804,53,Delhi NCR,Professional,17.5,520072.0,Rented,735.0,0,0,958.0,73421.0,Two Wheeler,130787.0,36,11.26,4298.0,0.1213,0.2515,0
INR0016805,48,Tier 2/3,Professional,24.3,1461560.0,Rented,680.0,0,0,5997.0,94470.0,Personal Loan,149002.0,60,14.64,3516.0,0.0781,0.1019,0
INR0016806,55,Pune,Salaried,22.4,402686.0,Rented,673.0,1,0,7441.0,30331.0,Personal Loan,63172.0,36,15.66,2210.0,0.2876,0.1569,0
INR0016807,49,Mumbai,Salaried,22.3,862831.0,Owned,711.0,0,0,24363.0,23563.0,Consumer Durable,754456.0,48,12.78,20157.0,0.6192,0.8744,0
INR0016808,41,Ahmedabad,Salaried,15.3,1245843.0,Family Owned,593.0,1,0,26642.0,45144.0,Home Improvement,153897.0,24,16.54,7575.0,0.3296,0.1235,0
INR0016809,39,Bengaluru,Salaried,11.1,759499.0,Family Owned,717.0,0,0,17227.0,170490.0,Personal Loan,647890.0,24,12.73,30721.0,0.7576,0.853,0
INR0016810,39,Tier 2/3,Salaried,11.1,292898.0,Owned,656.0,2,0,6159.0,36060.0,Personal Loan,53125.0,12,16.43,4831.0,0.4503,0.1814,0
INR0016811,35,Tier 2/3,Self Employed,7.2,194704.0,Rented,738.0,0,0,2790.0,13735.0,Home Improvement,45636.0,24,10.51,2117.0,0.3024,0.2344,0
INR0016812,21,Tier 2/3,Salaried,0.0,957775.0,Family Owned,584.0,3,0,29806.0,139633.0,Two Wheeler,54286.0,24,18.28,2718.0,0.4075,0.0567,0
INR0016813,33,Hyderabad,Self Employed,2.6,485062.0,Owned,624.0,2,0,1860.0,22823.0,Home Improvement,133943.0,36,16.1,4716.0,0.1627,0.2761,0
INR0016814,30,Tier 2/3,Salaried,0.8,597827.0,Owned,607.0,1,0,3273.0,578783.0,Home Improvement,69960.0,24,17.24,3467.0,0.1353,0.117,0
INR0016815,64,Pune,Contract,38.2,454680.0,Owned,731.0,0,0,360.0,77656.0,Consumer Durable,33766.0,36,12.14,1124.0,0.0392,0.0743,0
INR0016816,64,Tier 2/3,Salaried,18.7,988265.0,Rented,715.0,0,0,9795.0,176700.0,Personal Loan,339627.0,60,11.46,7463.0,0.2096,0.3437,0
INR0016817,51,Delhi NCR,Salaried,28.2,1362496.0,Owned,683.0,2,0,12550.0,251339.0,Personal Loan,622527.0,36,13.87,21238.0,0.2976,0.4569,0
INR0016818,24,Tier 2/3,Self Employed,0.0,302309.0,Owned,635.0,2,1,3563.0,53808.0,Home Improvement,98915.0,24,18.97,4985.0,0.3393,0.3272,0
INR0016819,29,Ahmedabad,Professional,0.0,527282.0,Rented,621.0,0,0,8404.0,70953.0,Home Improvement,204094.0,36,17.08,7285.0,0.3571,0.3871,0
INR0016820,55,Bengaluru,Salaried,22.2,1146990.0,Owned,688.0,0,0,2802.0,154326.0,Consumer Durable,156093.0,36,13.73,5315.0,0.0849,0.1361,0
INR0016821,23,Tier 2/3,Salaried,0.0,398196.0,Family Owned,537.0,1,1,12815.0,20118.0,Two Wheeler,44492.0,24,19.33,2250.0,0.454,0.1117,0
INR0016822,50,Ahmedabad,Salaried,30.5,658486.0,Family Owned,818.0,0,0,9083.0,87156.0,Consumer Durable,476773.0,60,8.0,9667.0,0.3417,0.724,0
INR0016823,38,Tier 2/3,Professional,13.2,375297.0,Family Owned,666.0,0,0,9360.0,91566.0,Two Wheeler,65228.0,18,13.91,4036.0,0.4283,0.1738,0
INR0016824,31,Mumbai,Salaried,0.0,1350770.0,Rented,699.0,0,0,56661.0,255019.0,Home Improvement,390166.0,36,11.68,12900.0,0.618,0.2888,0
INR0016825,39,Hyderabad,Salaried,1.1,481289.0,Rented,616.0,2,1,7294.0,54729.0,Personal Loan,85778.0,48,19.26,2577.0,0.2461,0.1782,0
INR0016826,56,Ahmedabad,Salaried,26.0,120000.0,Family Owned,678.0,0,0,1726.0,17111.0,Personal Loan,35085.0,36,16.27,1238.0,0.2964,0.2924,0
INR0016827,47,Mumbai,Salaried,9.7,214833.0,Family Owned,669.0,1,0,4052.0,150647.0,Personal Loan,53346.0,12,15.44,4826.0,0.4959,0.2483,0
INR0016828,50,Kolkata,Professional,12.8,1252946.0,Owned,699.0,0,0,20009.0,294082.0,Home Improvement,563087.0,12,13.26,50363.0,0.674,0.4494,0
INR0016829,58,Ahmedabad,Salaried,30.1,2177014.0,Rented,835.0,0,0,13963.0,165839.0,Personal Loan,421585.0,24,8.0,19067.0,0.1821,0.1937,0
INR0016830,63,Delhi NCR,Salaried,34.7,563656.0,Owned,755.0,0,0,9961.0,26954.0,Two Wheeler,20513.0,36,12.04,682.0,0.2266,0.0364,0
INR0016831,35,Ahmedabad,Professional,18.4,757614.0,Rented,661.0,2,0,25822.0,91307.0,Home Improvement,234409.0,24,15.02,11368.0,0.5891,0.3094,0
INR0016832,38,Delhi NCR,Salaried,11.5,1183363.0,Owned,640.0,1,0,26059.0,233836.0,Consumer Durable,322495.0,24,13.56,15417.0,0.4206,0.2725,0
INR0016833,49,Tier 2/3,Salaried,18.4,595463.0,Rented,629.0,2,0,25751.0,23974.0,Personal Loan,169707.0,18,17.9,10820.0,0.737,0.285,0
INR0016834,58,Tier 2/3,Salaried,31.0,401887.0,Owned,658.0,0,1,19300.0,42068.0,Two Wheeler,103735.0,60,15.86,2515.0,0.6514,0.2581,0
INR0016835,34,Hyderabad,Professional,1.2,261919.0,Family Owned,734.0,0,0,8542.0,46655.0,Business Loan,160244.0,60,12.22,3583.0,0.5555,0.6118,0
INR0016836,23,Hyderabad,Salaried,2.3,451342.0,Owned,664.0,1,1,6906.0,26398.0,Personal Loan,203544.0,18,15.44,12740.0,0.5223,0.451,0
INR0016837,58,Chennai,Self Employed,23.4,1162253.0,Owned,729.0,0,0,10808.0,179914.0,Home Improvement,1062226.0,24,9.87,48951.0,0.617,0.9139,0
INR0016838,55,Bengaluru,Salaried,25.5,900763.0,Owned,644.0,1,0,7649.0,141731.0,Business Loan,251060.0,24,16.21,12317.0,0.266,0.2787,0
INR0016839,22,Tier 2/3,Professional,0.0,383639.0,Rented,579.0,2,0,11669.0,114619.0,Home Improvement,129812.0,48,18.51,3848.0,0.4854,0.3384,1
INR0016840,43,Bengaluru,Salaried,19.0,810603.0,Rented,696.0,0,0,6493.0,135040.0,Personal Loan,274015.0,24,13.73,13122.0,0.2904,0.338,0
INR0016841,37,Chennai,Salaried,7.3,1037374.0,Family Owned,587.0,1,1,31022.0,28964.0,Consumer Durable,223098.0,60,19.51,5850.0,0.4265,0.2151,0
INR0016842,23,Bengaluru,Salaried,0.0,2085114.0,Rented,649.0,2,1,18506.0,475723.0,Two Wheeler,672652.0,24,17.89,33546.0,0.2996,0.3226,0
INR0016843,45,Ahmedabad,Salaried,6.5,343736.0,Family Owned,688.0,1,0,176.0,58476.0,Personal Loan,79593.0,24,12.29,3757.0,0.1373,0.2316,0
INR0016844,42,Tier 2/3,Salaried,17.1,416145.0,Owned,628.0,0,1,19868.0,13937.0,Consumer Durable,173333.0,24,15.24,8424.0,0.8158,0.4165,0
INR0016845,57,Delhi NCR,Salaried,31.4,886482.0,Family Owned,755.0,0,0,34433.0,161353.0,Two Wheeler,830083.0,36,9.83,26718.0,0.8278,0.9364,0
INR0016846,48,Delhi NCR,Contract,19.7,780657.0,Family Owned,708.0,0,0,7962.0,79373.0,Personal Loan,356095.0,12,13.16,31832.0,0.6117,0.4561,0
INR0016847,37,Mumbai,Professional,3.0,454015.0,Rented,663.0,2,0,4892.0,59610.0,Two Wheeler,102571.0,12,18.05,9406.0,0.3779,0.2259,0
INR0016848,46,Delhi NCR,Salaried,13.2,417682.0,Family Owned,560.0,1,1,10468.0,84825.0,Business Loan,215304.0,48,19.87,6537.0,0.4885,0.5155,0
INR0016849,53,Chennai,Self Employed,21.9,685814.0,Family Owned,626.0,0,0,29777.0,64036.0,Personal Loan,97673.0,12,16.95,8906.0,0.6768,0.1424,0
INR0016850,36,Kolkata,Salaried,9.4,582513.0,Rented,671.0,1,1,13714.0,31933.0,Personal Loan,163322.0,36,16.55,5786.0,0.4017,0.2804,0
INR0016851,57,Hyderabad,Self Employed,38.3,524299.0,Owned,829.0,0,0,4512.0,16374.0,Personal Loan,572450.0,24,9.03,26159.0,0.702,1.0918,0
INR0016852,43,Mumbai,Salaried,18.6,1312442.0,Rented,656.0,1,1,32858.0,100423.0,Business Loan,235788.0,60,16.35,5778.0,0.3533,0.1797,0
INR0016853,34,Pune,Salaried,9.9,743077.0,Rented,639.0,1,1,11131.0,175264.0,Personal Loan,102059.0,12,15.27,9225.0,0.3287,0.1373,0
INR0016854,22,Tier 2/3,Professional,1.1,1002852.0,Rented,549.0,5,1,26520.0,122216.0,Two Wheeler,106446.0,36,21.79,4054.0,0.3658,0.1061,1
INR0016855,53,Bengaluru,Salaried,19.1,1112519.0,Rented,683.0,1,0,42607.0,53052.0,Personal Loan,394190.0,36,13.78,13430.0,0.6044,0.3543,0
INR0016856,22,Delhi NCR,Salaried,0.0,611969.0,Rented,661.0,1,0,11646.0,225286.0,Business Loan,196793.0,12,14.09,17678.0,0.575,0.3216,0
INR0016857,31,Kolkata,Salaried,5.5,548213.0,Owned,690.0,0,1,2882.0,30034.0,Personal Loan,123099.0,36,12.32,4107.0,0.153,0.2245,0
INR0016858,41,Mumbai,Salaried,22.2,934639.0,Owned,741.0,0,0,9747.0,36667.0,Personal Loan,555002.0,36,11.74,18366.0,0.3609,0.5938,0
INR0016859,65,Tier 2/3,Salaried,37.5,526966.0,Owned,744.0,0,0,3730.0,112737.0,Two Wheeler,166686.0,24,12.66,7898.0,0.2648,0.3163,0
INR0016860,62,Tier 2/3,Salaried,36.1,255741.0,Rented,680.0,0,0,6385.0,28758.0,Consumer Durable,131259.0,36,14.48,4517.0,0.5115,0.5132,0
INR0016861,55,Tier 2/3,Self Employed,27.5,265765.0,Rented,748.0,0,0,3313.0,11681.0,Personal Loan,45589.0,24,10.21,2108.0,0.2448,0.1715,0
INR0016862,53,Mumbai,Salaried,17.8,845864.0,Rented,681.0,0,0,11377.0,27866.0,Personal Loan,194127.0,36,12.28,6474.0,0.2532,0.2295,0
INR0016863,55,Mumbai,Self Employed,20.5,923899.0,Rented,696.0,0,0,42925.0,78434.0,Personal Loan,238925.0,36,12.66,8011.0,0.6616,0.2586,0
INR0016864,63,Tier 2/3,Salaried,37.4,2192051.0,Rented,788.0,1,0,62528.0,337347.0,Consumer Durable,421320.0,60,10.22,8997.0,0.3916,0.1922,0
INR0016865,31,Chennai,Salaried,6.4,512438.0,Family Owned,623.0,0,0,15681.0,142273.0,Two Wheeler,20000.0,60,15.59,482.0,0.3785,0.039,0
INR0016866,61,Bengaluru,Salaried,40.0,177404.0,Rented,697.0,1,0,4299.0,12675.0,Consumer Durable,28256.0,12,15.09,2551.0,0.4634,0.1593,0
INR0016867,60,Pune,Contract,32.9,749477.0,Owned,697.0,2,0,28237.0,265866.0,Personal Loan,610308.0,60,14.21,14269.0,0.6806,0.8143,0
INR0016868,62,Mumbai,Self Employed,36.9,905991.0,Family Owned,744.0,0,0,16768.0,425207.0,Personal Loan,250604.0,12,12.62,22339.0,0.518,0.2766,0
INR0016869,55,Pune,Salaried,32.0,710120.0,Rented,736.0,0,0,11303.0,62726.0,Business Loan,185323.0,12,11.22,16398.0,0.4681,0.261,0
INR0016870,61,Tier 2/3,Salaried,28.7,769254.0,Owned,650.0,2,0,12826.0,66095.0,Personal Loan,121277.0,18,16.26,7638.0,0.3192,0.1577,0
INR0016871,22,Ahmedabad,Salaried,0.0,388737.0,Owned,567.0,2,0,17311.0,60921.0,Consumer Durable,139203.0,18,19.88,9007.0,0.8124,0.3581,0
INR0016872,48,Chennai,Salaried,12.2,538466.0,Rented,636.0,1,0,13558.0,48932.0,Personal Loan,233310.0,36,14.95,8082.0,0.4823,0.4333,0
INR0016873,28,Tier 2/3,Salaried,0.0,593431.0,Rented,673.0,1,0,31383.0,42602.0,Personal Loan,277087.0,24,12.63,13125.0,0.9,0.4669,0
INR0016874,43,Ahmedabad,Self Employed,18.5,359974.0,Rented,649.0,0,1,17890.0,65194.0,Personal Loan,59451.0,24,16.68,2930.0,0.6941,0.1652,0
INR0016875,25,Mumbai,Self Employed,6.1,713208.0,Family Owned,651.0,1,0,9057.0,59550.0,Personal Loan,206618.0,60,14.91,4905.0,0.2349,0.2897,0
INR0016876,37,Ahmedabad,Self Employed,2.5,205080.0,Family Owned,619.0,1,0,6217.0,5468.0,Personal Loan,90226.0,12,15.76,8176.0,0.8422,0.44,0
INR0016877,43,Mumbai,Salaried,15.7,1205057.0,Rented,721.0,0,0,58068.0,151657.0,Personal Loan,355960.0,12,12.77,31755.0,0.8945,0.2954,0
INR0016878,49,Bengaluru,Professional,18.8,1810533.0,Rented,796.0,0,0,16416.0,191435.0,Consumer Durable,124925.0,36,8.0,3915.0,0.1348,0.069,0
INR0016879,47,Pune,Self Employed,22.1,324516.0,Rented,690.0,0,0,9666.0,49090.0,Consumer Durable,43367.0,36,14.71,1497.0,0.4128,0.1336,0
INR0016880,57,Delhi NCR,Salaried,29.8,835792.0,Rented,700.0,0,0,8760.0,140631.0,Business Loan,360998.0,18,11.57,21942.0,0.4408,0.4319,0
INR0016881,57,Mumbai,Contract,18.4,641611.0,Family Owned,583.0,1,3,41440.0,65579.0,Personal Loan,97564.0,18,21.94,6410.0,0.8949,0.1521,0
INR0016882,41,Pune,Self Employed,21.3,581100.0,Family Owned,633.0,1,0,6301.0,43798.0,Consumer Durable,183069.0,48,19.8,5551.0,0.2448,0.315,0
INR0016883,59,Bengaluru,Salaried,28.5,731222.0,Rented,761.0,0,0,4691.0,34032.0,Home Improvement,339453.0,18,8.0,20075.0,0.4064,0.4642,0
INR0016884,42,Hyderabad,Self Employed,11.3,1693903.0,Rented,590.0,3,3,38098.0,551840.0,Two Wheeler,302984.0,36,22.23,11608.0,0.3521,0.1789,1
INR0016885,28,Delhi NCR,Salaried,0.0,523763.0,Owned,507.0,1,2,16290.0,115309.0,Consumer Durable,89163.0,18,25.54,6015.0,0.511,0.1702,1
INR0016886,41,Ahmedabad,Professional,5.8,1006367.0,Owned,699.0,0,0,39712.0,124608.0,Two Wheeler,207600.0,36,12.2,6916.0,0.556,0.2063,0
INR0016887,35,Tier 2/3,Salaried,6.3,608050.0,Owned,651.0,0,0,3380.0,103430.0,Consumer Durable,464529.0,24,12.5,21975.0,0.5004,0.764,0
INR0016888,50,Mumbai,Salaried,20.8,292942.0,Rented,616.0,4,1,6650.0,37593.0,Consumer Durable,84015.0,24,16.35,4128.0,0.4415,0.2868,0
INR0016889,41,Tier 2/3,Salaried,20.1,926289.0,Owned,688.0,0,1,37181.0,284138.0,Personal Loan,232328.0,12,13.42,20797.0,0.7511,0.2508,0
INR0016890,42,Delhi NCR,Salaried,18.6,438183.0,Rented,737.0,1,0,4751.0,43262.0,Consumer Durable,99765.0,12,11.93,8861.0,0.3728,0.2277,0
INR0016891,57,Bengaluru,Self Employed,32.0,516914.0,Rented,793.0,0,0,10898.0,141767.0,Personal Loan,274673.0,36,8.38,8656.0,0.4539,0.5314,0
INR0016892,64,Bengaluru,Salaried,40.0,945196.0,Rented,776.0,0,0,12854.0,82875.0,Business Loan,435766.0,36,12.53,14585.0,0.3484,0.461,0
INR0016893,31,Delhi NCR,Contract,4.5,949430.0,Owned,505.0,0,1,4324.0,95527.0,Home Improvement,331584.0,18,20.57,21566.0,0.3272,0.3492,1
INR0016894,28,Mumbai,Contract,5.6,663628.0,Family Owned,680.0,0,0,33251.0,95088.0,Consumer Durable,506910.0,18,13.12,31177.0,1.165,0.7638,0
INR0016895,60,Kolkata,Self Employed,29.2,353321.0,Rented,708.0,0,1,5555.0,70467.0,Consumer Durable,356297.0,36,15.89,12507.0,0.6135,1.0084,0
INR0016896,27,Tier 2/3,Salaried,0.0,211872.0,Owned,601.0,0,1,8935.0,37931.0,Personal Loan,84427.0,60,16.54,2078.0,0.6238,0.3985,0
INR0016897,59,Tier 2/3,Salaried,40.0,134588.0,Rented,721.0,0,0,1800.0,32296.0,Home Improvement,85107.0,18,11.44,5168.0,0.6213,0.6324,0
INR0016898,57,Tier 2/3,Salaried,30.5,,Rented,750.0,2,0,5893.0,117798.0,Personal Loan,87534.0,24,11.64,4106.0,0.2448,0.1786,0
INR0016899,61,Chennai,Self Employed,33.8,542007.0,Family Owned,742.0,1,0,12891.0,104585.0,Home Improvement,315468.0,36,11.35,10381.0,0.5152,0.582,0
INR0016900,39,Delhi NCR,Salaried,23.3,217392.0,Owned,701.0,0,0,8419.0,33962.0,Consumer Durable,85613.0,48,15.1,2387.0,0.5965,0.3938,0
INR0016901,40,Mumbai,Contract,9.9,127373.0,Rented,712.0,0,0,1563.0,22488.0,Consumer Durable,20000.0,24,10.14,924.0,0.2343,0.157,0
INR0016902,39,Hyderabad,Self Employed,14.8,2672194.0,Owned,724.0,1,0,101141.0,382753.0,Home Improvement,1072483.0,36,12.14,35693.0,0.6145,0.4013,0
INR0016903,34,Tier 2/3,Self Employed,11.5,507330.0,Rented,566.0,2,2,8730.0,271155.0,Personal Loan,71586.0,36,23.53,2791.0,0.2725,0.1411,0
INR0016904,40,Delhi NCR,Professional,8.2,1460640.0,Rented,770.0,1,0,7990.0,936734.0,Personal Loan,1451279.0,36,9.33,46371.0,0.4466,0.9936,0
INR0016905,63,Delhi NCR,Professional,30.8,1187959.0,Rented,739.0,0,0,6473.0,462642.0,Personal Loan,540555.0,18,12.49,33087.0,0.3996,0.455,0
INR0016906,60,Chennai,Self Employed,29.5,348589.0,Family Owned,751.0,0,0,9464.0,39262.0,Consumer Durable,145075.0,36,9.63,4656.0,0.4861,0.4162,0
INR0016907,39,Tier 2/3,Salaried,7.1,263236.0,Owned,509.0,4,3,10676.0,26582.0,Consumer Durable,20000.0,18,25.51,1349.0,0.5482,0.076,0
INR0016908,44,Chennai,Self Employed,20.0,746102.0,Rented,558.0,0,1,4995.0,60659.0,Business Loan,494333.0,12,18.73,45491.0,0.812,0.6626,1
INR0016909,39,Kolkata,Salaried,14.6,1828914.0,Rented,711.0,0,0,24800.0,304099.0,Home Improvement,1178293.0,36,11.72,38981.0,0.4185,0.6443,0
INR0016910,23,Chennai,Salaried,1.2,440875.0,Family Owned,628.0,0,0,2276.0,16719.0,Consumer Durable,93646.0,36,16.72,3326.0,0.1525,0.2124,0
INR0016911,43,Bengaluru,Salaried,16.3,545680.0,Owned,753.0,1,0,14282.0,68869.0,Two Wheeler,50833.0,48,12.37,1348.0,0.3437,0.0932,0
INR0016912,26,Chennai,Salaried,0.0,220020.0,Family Owned,606.0,2,0,4868.0,19582.0,Personal Loan,63708.0,24,16.02,3120.0,0.4357,0.2896,0
INR0016913,23,Kolkata,Salaried,0.0,350059.0,Rented,600.0,2,0,10591.0,19909.0,Consumer Durable,70490.0,48,19.24,2117.0,0.4356,0.2014,0
INR0016914,40,Kolkata,Self Employed,15.7,883362.0,Owned,666.0,0,0,5901.0,71208.0,Personal Loan,156841.0,36,11.75,5191.0,0.1507,0.1776,0
INR0016915,62,Chennai,Salaried,26.7,404141.0,Owned,629.0,0,1,17071.0,17853.0,Business Loan,156622.0,36,17.08,5591.0,0.6729,0.3875,0
INR0016916,65,Delhi NCR,Salaried,40.0,2716082.0,Owned,709.0,0,0,56371.0,1732476.0,Business Loan,924076.0,24,12.85,43869.0,0.4429,0.3402,0
INR0016917,30,Delhi NCR,Salaried,5.2,518946.0,Rented,701.0,0,0,16548.0,49400.0,Home Improvement,293051.0,48,12.58,7800.0,0.563,0.5647,0
INR0016918,22,Mumbai,Salaried,0.0,2311830.0,Rented,637.0,3,2,34580.0,2259540.0,Two Wheeler,39814.0,24,21.79,2061.0,0.1902,0.0172,0
INR0016919,40,Mumbai,Salaried,12.9,1221870.0,Rented,729.0,0,1,49727.0,271697.0,Personal Loan,78971.0,36,11.95,2621.0,0.5141,0.0646,0
INR0016920,31,Delhi NCR,Salaried,3.5,900126.0,Rented,618.0,4,1,35786.0,143207.0,Business Loan,574485.0,48,22.37,18215.0,0.7199,0.6382,1
INR0016921,34,Ahmedabad,Self Employed,13.6,2371874.0,Owned,693.0,0,0,90871.0,119726.0,Personal Loan,949126.0,48,13.73,25806.0,0.5903,0.4002,0
INR0016922,37,Tier 2/3,Salaried,8.1,922699.0,Owned,699.0,1,0,24188.0,150615.0,Personal Loan,188525.0,24,12.55,8923.0,0.4306,0.2043,0
INR0016923,41,Kolkata,Salaried,9.1,1263277.0,Rented,657.0,0,1,3314.0,209668.0,Two Wheeler,836085.0,24,15.24,40633.0,0.4175,0.6618,0
INR0016924,41,Kolkata,Salaried,17.1,1944407.0,Rented,680.0,0,0,48818.0,130112.0,Home Improvement,215994.0,36,12.63,7240.0,0.346,0.1111,0
INR0016925,52,Tier 2/3,Self Employed,26.5,661615.0,Family Owned,735.0,0,0,11000.0,14406.0,Home Improvement,296102.0,24,9.97,13659.0,0.4472,0.4475,0
INR0016926,55,Tier 2/3,Self Employed,20.8,386447.0,Rented,659.0,2,0,3092.0,49185.0,Personal Loan,147578.0,24,14.88,7147.0,0.3179,0.3819,0
INR0016927,59,Delhi NCR,Salaried,29.8,1595523.0,Rented,741.0,0,0,16027.0,94556.0,Consumer Durable,590664.0,24,13.05,28096.0,0.3319,0.3702,0
INR0016928,52,Delhi NCR,Salaried,25.2,1342230.0,Family Owned,755.0,1,1,10425.0,276254.0,Personal Loan,377328.0,36,12.92,12699.0,0.2067,0.2811,0
